Distance (m),u (m/s),res_time (s),T (K),P (Pa),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
3.825000000000001e-06,0.014575398646320256,0.0006147826351921243,2988.6910322991957,101324.99999999999,0.28077699509531734,0.06333852624739086,0.0023167844621628693,0.0007360517733501827,0.016752940125207994,0.22597696315079788,8.707724050040005e-07,1.082067186829335e-07,1.0568901521080608e-10,3.107429014600161e-11,5.306882437049718e-11,4.850970451838186e-12,1.1197255089519068e-10,3.095617023182974e-11,0.24651922649466848,0.02687975787371876,1.4876911512252537e-06,3.437584132502782e-08,3.4849096539126242e-12,9.017113558401378e-14,2.3913294328737465e-13,9.387643015560753e-15,2.4650249072582337e-13,3.964996370245934e-17,1.5105515656702296e-17,3.529625846054818e-21,1.5300850434180007e-22,2.887574984090254e-13,1.7427558828784866e-13,1.2959911766500812e-15,3.148260895097294e-33,1.0483443506406923e-33,4.593639947063089e-34,5.318568383858105e-34,8.409790637953957e-39,9.917305624356632e-31,4.178891562134015e-35,6.573047266755434e-39,2.4088747457722297e-34,3.8901439751406604e-36,1.8822624255488995e-34,1.7613476770931334e-39,1.3236427079072565e-46,8.204199424035495e-40,6.936033484635381e-37,5.725691446902321e-35,6.677268770141757e-36,3.615029033196585e-32,0.13670025338912323,5.2095317548128e-32,2.402056930873104e-33,1.367227872533328e-17,1.0195923012316194e-18
3.85e-06,0.014567682564355752,0.0006164987626468213,2986.5995228127736,101325.00000000003,0.2806589088045269,0.06358655503213284,0.002332497572105319,0.000741225111004052,0.016789448155872633,0.2258595491636615,8.731375336267465e-07,1.0804117534180667e-07,1.0456335562281833e-10,3.057189909679294e-11,5.198438264870319e-11,4.752677864880228e-12,1.0940934910744642e-10,3.011951965539672e-11,0.2464643898451721,0.026887982849743905,1.4829097647444762e-06,3.404721944656469e-08,3.4333519403307845e-12,8.85496357798998e-14,2.3431619737282236e-13,9.100869081738837e-15,2.386646775542291e-13,3.8279666174410813e-17,1.4538234404885717e-17,3.3611068836934162e-21,1.459177998101238e-22,2.814835332196612e-13,1.7011927073389889e-13,1.2511074484098862e-15,3.1379136396731413e-33,1.037757998014656e-33,4.5188261103846815e-34,5.210404287831073e-34,8.429930023826303e-39,9.916111457739884e-31,4.164131221751765e-35,6.517598644840515e-39,2.3881162883732933e-34,3.753996771007417e-36,1.8114966429376277e-34,1.707233761678753e-39,1.2945175725687165e-46,7.948272107903736e-40,6.711351325279157e-37,5.591888450076652e-35,6.537700006359735e-36,3.614388173449973e-32,0.1366769449942295,4.819899093685119e-32,2.2127272423723885e-33,1.3393554511192372e-17,9.933032975896256e-19
3.875e-06,0.014560307803912684,0.0006182157593158947,2984.6013710719785,101325.00000000263,0.28054608228132344,0.06382353662141975,0.0023475406904241427,0.0007461771623649137,0.016824136742891953,0.22574749424069068,8.753687385427695e-07,1.0788146558036191e-07,1.034970218961615e-10,3.0099423963403024e-11,5.096973989797548e-11,4.6607919507226415e-12,1.0702149135197757e-10,2.93433975779031e-11,0.2464119796819363,0.02689587383494626,1.478421991168754e-06,3.373804299115712e-08,3.3852152715519268e-12,8.703748486671957e-14,2.298338626536861e-13,8.835482104391965e-15,2.3142423694859204e-13,3.701903351362088e-17,1.4017928464103272e-17,3.208120558848077e-21,1.3947273643529931e-22,2.7471714545838074e-13,1.6624913651945807e-13,1.2097547152553615e-15,3.128074754648251e-33,1.0277699589184639e-33,4.448770984600354e-34,5.1095319568972665e-34,8.449169857399004e-39,9.914956802462311e-31,4.150016372668972e-35,6.465008801485361e-39,2.368488291864211e-34,3.639156036606714e-36,1.7517226313695521e-34,1.662162547936416e-39,1.267369210899005e-46,7.716763537332936e-40,6.514189950441221e-37,5.469632803452595e-35,6.41157232617235e-36,3.613775023053871e-32,0.13665468300378786,4.4759466464621055e-32,2.0463263323614403e-33,1.3133850596954635e-17,9.68929006524641e-19
3.9e-06,0.014553258314401688,0.0006199335876853165,2982.692116138859,101324.9999999998,0.28043826507500985,0.06404999708467765,0.0023619430320240414,0.0007509176550086575,0.01685710892255228,0.22564053228064848,8.774749632881409e-07,1.0772750252045365e-07,1.0248640045921947e-10,2.96547108181075e-11,5.001936864017522e-11,4.574797725244942e-12,1.0479406531188891e-10,2.86223331695389e-11,0.24636188165061673,0.02690344420306358,1.4742064624146723e-06,3.3446908733758595e-08,3.3402186296792675e-12,8.562553611942681e-14,2.2565693147924915e-13,8.589487963491805e-15,2.2472411934513174e-13,3.585703578268659e-17,1.3539710843637706e-17,3.0688810056366843e-21,1.3359986996376341e-22,2.684142963945089e-13,1.626406644549173e-13,1.1715851212793836e-15,3.118707517016317e-33,1.0183351920229513e-33,4.383063498820594e-34,5.015294515031564e-34,8.467552462861427e-39,9.913842717320691e-31,4.1365191101793785e-35,6.415107508537947e-39,2.349916633049837e-34,3.5406756538387424e-36,1.7004031696287033e-34,1.623981299507961e-39,1.2420305618204157e-46,7.505887300116409e-40,6.339035159144166e-37,5.357263898395616e-35,6.296614788870162e-36,3.613188245267396e-32,0.13663341691609293,4.171140182689609e-32,1.8994776842239673e-33,1.2891540984998457e-17,9.46293891438465e-19
3.9250000000000005e-06,0.014546518883995933,0.0006216522119279527,2980.8675368629165,101325.00000000004,0.2803352202804132,0.06426643408648877,0.002375732471114011,0.0007554558610874485,0.016888460779015107,0.22553841244373607,8.794644377685884e-07,1.0757917978065852e-07,1.0152813432315715e-10,2.9235793122901205e-11,4.91282734353269e-11,4.494230513808846e-12,1.0271370192813949e-10,2.795145583199603e-11,0.24631398745121252,0.026910706836105566,1.4702436398958487e-06,3.317253804249267e-08,3.2981091222162406e-12,8.43055739143394e-14,2.2175946919556167e-13,8.361118549185377e-15,2.1851389525237807e-13,3.478398724590234e-17,1.3099308446170579e-17,2.941846423859977e-21,1.2823570489556445e-22,2.6253558402509203e-13,1.592718902862927e-13,1.1362922691168536e-15,3.109780511537242e-33,1.009413911246029e-33,4.3213450632720634e-34,4.927118243627991e-34,8.485117978090534e-39,9.912769491322852e-31,4.1236124316244834e-35,6.367736512046695e-39,2.3323334238147605e-34,3.454914438407433e-36,1.6556714567949328e-34,1.591103344803811e-39,1.218351790236093e-46,7.312687408295774e-40,6.181760139020294e-37,5.253471625769832e-35,6.191085784635993e-36,3.6126265769397217e-32,0.1366130990117258,3.9000301415373376e-32,1.7693801439043646e-33,1.266517032479819e-17,9.252420887601065e-19
3.95e-06,0.014540075118848412,0.0006233715978180293,2979.123642572953,101325.00000000004,0.280236723587696,0.0644733187765029,0.0023889356229136304,0.0007598006254642989,0.016918282106494414,0.22544089803377715,8.813447563852408e-07,1.0743637733792878e-07,1.0061911045158558e-10,2.8840875064591518e-11,4.8291935007556684e-11,4.4186706016762865e-12,1.0076839770153659e-10,2.7326420978236248e-11,0.2462681945207492,0.026917674045843255,1.4665156497309178e-06,3.291376421087612e-08,3.258658842930342e-12,8.307020813705472e-14,2.181182449677127e-13,8.148802159635332e-15,2.1274886496861906e-13,3.3791356982773066e-17,1.2692973030391585e-17,2.825681412185973e-21,1.2332517163627993e-22,2.570456986301479e-13,1.5612310939566323e-13,1.1036055206216721e-15,3.101266490009532e-33,1.0009706801595735e-33,4.263300206802353e-34,4.844498337959709e-34,8.501904511187373e-39,9.911736870965316e-31,4.111270359252199e-35,6.322748849288783e-39,2.315676345768143e-34,3.379182366204918e-36,1.6161481628259728e-34,1.5623570748518723e-39,1.1961983146315713e-46,7.1348250272937235e-40,6.039250585654993e-37,5.157208702973388e-35,6.093635839250788e-36,3.6120888232741496e-32,0.13659368415555104,3.6580503842259174e-32,1.653698478218916e-33,1.2453433899041013e-17,9.056349053203842e-19
3.975e-06,0.014533913355374496,0.0006250917126548745,2977.4566508895978,101324.99999999999,0.28014256247959674,0.06467109752278105,0.00240157789544895,0.0007639603852792375,0.01694665681725919,0.22534776557771763,8.831229239943419e-07,1.0729896306298448e-07,9.975643213484079e-11,2.8468311849671496e-11,4.750625295860367e-11,4.347737759493219e-12,9.894734311573858e-11,2.6743341454629812e-11,0.24622440561199876,0.026924357668950044,1.4630061015580908e-06,3.266952002341981e-08,3.2216618100682543e-12,8.191277174803397e-14,2.147123882791768e-13,7.951137138267074e-15,2.0738927797612415e-13,3.287160514168875e-17,1.2317405129335552e-17,2.7192248823646554e-21,1.1882032597904774e-22,2.519129023317454e-13,1.5317659120777054e-13,1.0732850252614855e-15,3.093141401631713e-33,9.929736504577808e-34,4.208648971131503e-34,4.76698733490815e-34,8.517948229653233e-39,9.910744228903344e-31,4.0994679017192345e-35,6.280007615149893e-39,2.2998879984797395e-34,3.3114822192915246e-36,1.5808083521744894e-34,1.5368747482960843e-39,1.1754488757038325e-46,6.970422352850752e-40,5.909132292231713e-37,5.067625820175886e-35,6.003206372554688e-36,3.611573853518098e-32,0.13657512963355062,3.4413561580097326e-32,1.550475945192487e-33,1.2255158258976776e-17,8.87348525108631e-19
4.000000000000001e-06,0.014528020630644026,0.0006268125251891897,2975.8629776569214,101325.00000000003,0.2800525355015254,0.06486019344626388,0.002413683551452466,0.0007679431911638217,0.01697366343396116,0.22525880391554012,8.848054131243167e-07,1.0716679635044874e-07,9.89374037240033e-11,2.8116595385103748e-11,4.676750113753984e-11,4.281086966155775e-12,9.724078494075391e-11,2.6198731677995776e-11,0.24618252848031824,0.02693076906699003,1.4596999533802546e-06,3.2438827842027775e-08,3.1869315247177094e-12,8.082723896267636e-14,2.1152310992508952e-13,7.766870498530336e-15,2.023996954718125e-13,3.201804936911157e-17,1.1969691840643404e-17,2.6214640520501385e-21,1.146792936973117e-22,2.471086119401643e-13,1.5041634991133657e-13,1.045117662283138e-15,3.085383738738539e-33,9.85394006711627e-34,4.1571411931418e-34,4.694186219927983e-34,8.533283480441878e-39,9.90979068381284e-31,4.088181090056605e-35,6.239385239350402e-39,2.284915407716989e-34,3.250321580801148e-36,1.5488849446432841e-34,1.5140108874597432e-39,1.1559940133897496e-46,6.817949496040496e-40,5.7895740386186564e-37,4.984024212703823e-35,5.918955743787037e-36,3.611080596823923e-32,0.1365573949961642,3.246695838961189e-32,1.4580653831182619e-33,1.2069285801979857e-17,8.702721472237012e-19
4.0250000000000004e-06,0.014522384636715744,0.0006285340055538398,2974.3392239257923,101324.99999999959,0.27996645157087374,0.06504100787431988,0.002425275763852784,0.0007717567267746012,0.01699937549791017,0.2251738133852143,8.863982102445678e-07,1.0703973035107394e-07,9.815951378323404e-11,2.7784340640907424e-11,4.607228695685746e-11,4.218404529391168e-12,9.563990393289937e-11,2.56894587818168e-11,0.24614247557166802,0.026936919151100046,1.4565833818836378e-06,3.22207905061213e-08,3.1542987799897204e-12,7.980815209672113e-14,2.0853345600548795e-13,7.594879395037878e-15,1.9774844165290305e-13,3.1224750808659287e-17,1.1647254067915013e-17,2.5315126350504016e-21,1.108653844451377e-22,2.426070287454584e-13,1.4782794115819306e-13,1.0189135597145887e-15,3.0779740305909246e-33,9.782055181983456e-34,4.108551937088843e-34,4.625737256322146e-34,8.547942891244946e-39,9.908875187166624e-31,4.077386963963093e-35,6.200762707453235e-39,2.2707095789968866e-34,3.194576152953768e-36,1.5197987391860999e-34,1.4932825350425912e-39,1.1377347020276402e-46,6.676141638488253e-40,5.679144655308985e-37,4.905820626680501e-35,5.840204929828814e-36,3.610608038450466e-32,0.13654044191457032,3.071307540890736e-32,1.3750739858682144e-33,1.1894861119361872e-17,8.543063664845514e-19
4.05e-06,0.01451699368218234,0.0006302561251983972,2972.882164717352,101324.99999999999,0.2798841293441646,0.06521392167177557,0.0024363766686777612,0.0007754083272147713,0.01702386194771606,0.225092605071469,8.879068584508851e-07,1.069176139933335e-07,9.742042038753999e-11,2.7470273749388447e-11,4.541751607251742e-11,4.159404723308967e-12,9.413670930369118e-11,2.5212700690436294e-11,0.2461041637399843,0.02694281840009748,1.4536436685840889e-06,3.20145833743912e-08,3.1236097648782962e-12,7.885055834681878e-14,2.0572809610616814e-13,7.434155297209317e-15,1.9340713615214276e-13,3.048641757989728e-17,1.1347802013567076e-17,2.448592654307301e-21,1.0734635192061014e-22,2.3838481957862353e-13,1.45398286752253e-13,9.945031372017115e-16,3.0708944693660963e-33,9.713841852821646e-34,4.062677871721842e-34,4.561318215866355e-34,8.561957467387112e-39,9.907996585383656e-31,4.067063554408485e-35,6.16402887906745e-39,2.2572251151885663e-34,3.143390546510361e-36,1.493107746287615e-34,1.4743256081594465e-39,1.1205811741311527e-46,6.543938260671033e-40,5.57670940219885e-37,4.832521423443366e-35,5.766397686829201e-36,3.610155216264918e-32,0.13652423404836514,2.912835692033884e-32,1.3003189699259144e-33,1.1731019259036914e-17,8.393617894836644e-19
4.075e-06,0.014511836652584794,0.0006319788568276529,2971.4887378450017,101324.99999999994,0.27980539663173265,0.06537929647123092,0.0024470074138982665,0.0007789049961171371,0.017047187454104207,0.22501500012368886,8.893364946866024e-07,1.0680029348035593e-07,9.671793727964763e-11,2.7173221274541113e-11,4.480036109614289e-11,4.103826816178612e-12,9.272394635982958e-11,2.4765909743943718e-11,0.2460675139830893,0.026948476882232533,1.45086909618231e-06,3.181944721576074e-08,3.0947243956453893e-12,7.794995427737833e-14,2.0309313864054857e-13,7.28379030071233e-15,1.8935029138794147e-13,2.979832225848052e-17,1.1069297311257592e-17,2.372019161788951e-21,1.0409377158299318e-22,2.3442083803547783e-13,1.4311552140785375e-13,9.717345682754598e-16,3.0641286253437504e-33,9.649079527870928e-34,4.019334339789543e-34,4.500637657936012e-34,8.575356679328964e-39,9.907153664372406e-31,4.0571898525678255e-35,6.12907984972028e-39,2.2444198779534988e-34,3.096106332312369e-36,1.468470519645167e-34,1.4568630729613685e-39,1.1044518888544643e-46,6.4204382518949576e-40,5.481354731657619e-37,4.76370332409807e-35,5.697071262730326e-36,3.6097212175398774e-32,0.13650873692433826,2.7692632811062106e-32,1.2327917525909688e-33,1.1576975488220112e-17,8.253578389046908e-19
4.1000000000000006e-06,0.014506902991844237,0.0006337021743416706,2970.1560372475137,101324.99999999993,0.27973008987249326,0.06553747578727194,0.002457188209142901,0.0007822534222895682,0.01706941276469413,0.2249408290968625,8.906918885040505e-07,1.0668761433183345e-07,9.605002326480064e-11,2.6892101311969034e-11,4.421823513646851e-11,4.051432551494252e-12,9.13950176435123e-11,2.4346781631034507e-11,0.24603245121159598,0.026953904258967147,1.4482488641328787e-06,3.1634682219458404e-08,3.0675148988418346e-12,7.710223866717749e-14,2.00615973523562e-13,7.142965487223124e-15,1.855549697003524e-13,2.915623198467725e-17,1.0809921007362538e-17,2.301187461644392e-21,1.0108251941862024e-22,2.306958875318212e-13,1.4096886185040077e-13,9.504716268720485e-16,3.0576612453808507e-33,9.587564855127262e-34,3.978353013021738e-34,4.443431079918437e-34,8.588168556940071e-39,9.90634518072339e-31,4.0477458033440486e-35,6.095818458595706e-39,2.2322547109854878e-34,3.052209911686601e-36,1.4456196245814194e-34,1.4406817659325335e-39,1.0892726618076405e-46,6.304866671302553e-40,5.392333631117779e-37,4.698999067932161e-35,5.631834895274615e-36,3.6093051759464806e-32,0.13649391782276946,2.638856768966864e-32,1.1716289546968799e-33,1.143201656687245e-17,8.122217348439812e-19
4.125e-06,0.014502182647218162,0.0006354260527817755,2968.881299088453,101324.99999999999,0.27965805359576823,0.06568878612765174,0.0024669383676076493,0.0007854599950111808,0.017090594943582452,0.2248699313957558,8.919774669733959e-07,1.0657942146386445e-07,9.541476860394635e-11,2.662591423979022e-11,4.36687662533922e-11,4.002003744533903e-12,9.014391048707889e-11,2.3953227470156368e-11,0.24599890400531577,0.02695910981933674,1.4457729955414253e-06,3.145964200592795e-08,3.041864475116571e-12,7.630366833506485e-14,1.9828512802352575e-13,7.010940481562107e-15,1.820004797785003e-13,2.8556347129378984e-17,1.05680457200192e-17,2.235562143960663e-21,9.829032467803496e-23,2.2719250226959369e-13,1.3894848697694247e-13,9.305917851395202e-16,3.0514780728643994e-33,9.529109650354646e-34,3.939579869870446e-34,4.389457616744645e-34,8.600419755122164e-39,9.905569884410454e-31,4.0387122341853384e-35,6.064153662866102e-39,2.220693151360557e-34,3.0112946914925666e-36,1.4243424187146437e-34,1.4256155416195855e-39,1.0749758418537328e-46,6.196549627640002e-40,5.309025626565049e-37,4.638086519487307e-35,5.570353791461573e-36,3.6089062687858636e-32,0.1364797456727636,2.520120639627542e-32,1.1160886122403295e-33,1.1295492783451617e-17,7.998875855812933e-19
